model,benchmark,subtask,score
fastprop,CHEMBL231_Ki,cliff,0.7783548510703368
fastprop,CHEMBL231_Ki,noncliff,0.7078923565062043
fastprop,CHEMBL233_Ki,cliff,0.9090173428464928
fastprop,CHEMBL233_Ki,noncliff,0.7936998450974219
fastprop,CHEMBL234_Ki,cliff,0.6345851799635579
fastprop,CHEMBL234_Ki,noncliff,0.7285580288603167
fastprop,CHEMBL235_EC50,cliff,0.8090642103072152
fastprop,CHEMBL235_EC50,noncliff,0.6289020882861879
fastprop,CHEMBL236_Ki,cliff,0.8863738250239848
fastprop,CHEMBL236_Ki,noncliff,0.7361129438683908
fastprop,CHEMBL237_EC50,cliff,0.9113201441525932
fastprop,CHEMBL237_EC50,noncliff,0.7359470439524242
fastprop,CHEMBL237_Ki,cliff,0.8220383215866014
fastprop,CHEMBL237_Ki,noncliff,0.7227931869472929
fastprop,CHEMBL238_Ki,cliff,0.8130429183076554
fastprop,CHEMBL238_Ki,noncliff,0.7486173694202561
fastprop,CHEMBL239_EC50,cliff,0.8562485518757571
fastprop,CHEMBL239_EC50,noncliff,0.6701813285582541
fastprop,CHEMBL244_Ki,cliff,0.8276966796648351
fastprop,CHEMBL244_Ki,noncliff,0.7370347081029393
fastprop,CHEMBL262_Ki,cliff,0.8818012192287922
fastprop,CHEMBL262_Ki,noncliff,0.7781208876793712
fastprop,CHEMBL264_Ki,cliff,0.6612179540480532
fastprop,CHEMBL264_Ki,noncliff,0.599224774171675
fastprop,CHEMBL2835_Ki,cliff,0.8428698615928811
fastprop,CHEMBL2835_Ki,noncliff,0.3868192351806825
fastprop,CHEMBL287_Ki,cliff,0.7698025856656445
fastprop,CHEMBL287_Ki,noncliff,0.689204980312533
fastprop,CHEMBL2971_Ki,cliff,0.8876960950988556
fastprop,CHEMBL2971_Ki,noncliff,0.635176196734475
fastprop,CHEMBL3979_EC50,cliff,0.6648543258662819
fastprop,CHEMBL3979_EC50,noncliff,0.6683524724168096
fastprop,CHEMBL4005_Ki,cliff,0.8171016955590618
fastprop,CHEMBL4005_Ki,noncliff,0.5665694607314722
fastprop,CHEMBL4203_Ki,cliff,1.170545209291226
fastprop,CHEMBL4203_Ki,noncliff,0.9454557859295274
fastprop,CHEMBL4616_EC50,cliff,0.7462079009021534
fastprop,CHEMBL4616_EC50,noncliff,0.6851257468844517
fastprop,CHEMBL4792_Ki,cliff,0.7336972380775895
fastprop,CHEMBL4792_Ki,noncliff,0.6802958214996306
fastprop,CHEMBL1862_Ki,cliff,0.8146148729840264
fastprop,CHEMBL1862_Ki,noncliff,0.7760604861952202
fastprop,CHEMBL1871_Ki,cliff,0.8730952003903959
fastprop,CHEMBL1871_Ki,noncliff,0.594023039783647
fastprop,CHEMBL2034_Ki,cliff,0.902628342135165
fastprop,CHEMBL2034_Ki,noncliff,0.6142464409079735
fastprop,CHEMBL2047_EC50,cliff,0.6951235297215292
fastprop,CHEMBL2047_EC50,noncliff,0.7145130454398912
fastprop,CHEMBL204_Ki,cliff,0.9308654353646636
fastprop,CHEMBL204_Ki,noncliff,0.7448826337160975
fastprop,CHEMBL2147_Ki,cliff,0.7107780284398604
fastprop,CHEMBL2147_Ki,noncliff,0.66129757589312
fastprop,CHEMBL214_Ki,cliff,0.8529832740464425
fastprop,CHEMBL214_Ki,noncliff,0.6154352203785736
fastprop,CHEMBL218_EC50,cliff,0.7758450525187309
fastprop,CHEMBL218_EC50,noncliff,0.7342949733081723
fastprop,CHEMBL219_Ki,cliff,0.8909240752605115
fastprop,CHEMBL219_Ki,noncliff,0.7673985577878503
fastprop,CHEMBL228_Ki,cliff,0.7840609329974384
fastprop,CHEMBL228_Ki,noncliff,0.699173323271028
fastprop,CHEMBL231_Ki,cliff,0.8066071278547272
fastprop,CHEMBL231_Ki,noncliff,0.6888490484636598
fastprop,CHEMBL233_Ki,cliff,0.9000649215365972
fastprop,CHEMBL233_Ki,noncliff,0.8150705649182153
fastprop,CHEMBL234_Ki,cliff,0.6409414888083932
fastprop,CHEMBL234_Ki,noncliff,0.7218157940002725
fastprop,CHEMBL235_EC50,cliff,0.8127211159734898
fastprop,CHEMBL235_EC50,noncliff,0.5983467596610338
fastprop,CHEMBL236_Ki,cliff,0.8689256065328399
fastprop,CHEMBL236_Ki,noncliff,0.7399909880104788
fastprop,CHEMBL237_EC50,cliff,0.8871121376066303
fastprop,CHEMBL237_EC50,noncliff,0.721605948308889
fastprop,CHEMBL237_Ki,cliff,0.8210328873699678
fastprop,CHEMBL237_Ki,noncliff,0.759016645578497
fastprop,CHEMBL238_Ki,cliff,0.8074512337970464
fastprop,CHEMBL238_Ki,noncliff,0.7178043707572425
fastprop,CHEMBL239_EC50,cliff,0.8072910735738865
fastprop,CHEMBL239_EC50,noncliff,0.658442416090479
fastprop,CHEMBL244_Ki,cliff,0.8470339679206227
fastprop,CHEMBL244_Ki,noncliff,0.7796185746487113
fastprop,CHEMBL262_Ki,cliff,0.8306407032218223
fastprop,CHEMBL262_Ki,noncliff,0.783585401456265
fastprop,CHEMBL264_Ki,cliff,0.6782075096841955
fastprop,CHEMBL264_Ki,noncliff,0.5873146670617667
fastprop,CHEMBL2835_Ki,cliff,0.7837447270445402
fastprop,CHEMBL2835_Ki,noncliff,0.3857375678565506
fastprop,CHEMBL287_Ki,cliff,0.7362128089666369
fastprop,CHEMBL287_Ki,noncliff,0.7065164128385373
fastprop,CHEMBL2971_Ki,cliff,0.9059466244447621
fastprop,CHEMBL2971_Ki,noncliff,0.6832637741213403
fastprop,CHEMBL3979_EC50,cliff,0.6927636182493797
fastprop,CHEMBL3979_EC50,noncliff,0.6760179447324496
fastprop,CHEMBL4005_Ki,cliff,0.7959244196832618
fastprop,CHEMBL4005_Ki,noncliff,0.5736006717120491
fastprop,CHEMBL4203_Ki,cliff,1.2785005322211642
fastprop,CHEMBL4203_Ki,noncliff,0.9112418261279254
fastprop,CHEMBL4616_EC50,cliff,0.7428639082032412
fastprop,CHEMBL4616_EC50,noncliff,0.683770441980662
fastprop,CHEMBL4792_Ki,cliff,0.7063416505404639
fastprop,CHEMBL4792_Ki,noncliff,0.6746805796800045
fastprop,CHEMBL1862_Ki,cliff,0.7956590734082324
fastprop,CHEMBL1862_Ki,noncliff,0.7521697021620111
fastprop,CHEMBL1871_Ki,cliff,0.9353772124491307
fastprop,CHEMBL1871_Ki,noncliff,0.5781902750089075
fastprop,CHEMBL2034_Ki,cliff,0.8930401805813234
fastprop,CHEMBL2034_Ki,noncliff,0.5910462607154401
fastprop,CHEMBL2047_EC50,cliff,0.7149593224223699
fastprop,CHEMBL2047_EC50,noncliff,0.7170374504405916
fastprop,CHEMBL204_Ki,cliff,0.9429168155809741
fastprop,CHEMBL204_Ki,noncliff,0.7211046818421079
fastprop,CHEMBL2147_Ki,cliff,0.6776594266462314
fastprop,CHEMBL2147_Ki,noncliff,0.678581238990643
fastprop,CHEMBL214_Ki,cliff,0.8455988647896571
fastprop,CHEMBL214_Ki,noncliff,0.6278714782882081
fastprop,CHEMBL218_EC50,cliff,0.7846387138877243
fastprop,CHEMBL218_EC50,noncliff,0.7853357298143705
fastprop,CHEMBL219_Ki,cliff,0.8530877707266861
fastprop,CHEMBL219_Ki,noncliff,0.7352565685899355
fastprop,CHEMBL228_Ki,cliff,0.7748780455618958
fastprop,CHEMBL228_Ki,noncliff,0.6936521742699946
fastprop,CHEMBL231_Ki,cliff,0.7523712787798434
fastprop,CHEMBL231_Ki,noncliff,0.6769744018080656
fastprop,CHEMBL233_Ki,cliff,0.9005458479627125
fastprop,CHEMBL233_Ki,noncliff,0.8115418694395213
fastprop,CHEMBL234_Ki,cliff,0.6488549802099699
fastprop,CHEMBL234_Ki,noncliff,0.7327886008656219
fastprop,CHEMBL235_EC50,cliff,0.8120064790042262
fastprop,CHEMBL235_EC50,noncliff,0.626091372121891
fastprop,CHEMBL236_Ki,cliff,0.8710511881337866
fastprop,CHEMBL236_Ki,noncliff,0.7326179524701814
fastprop,CHEMBL237_EC50,cliff,0.9095065251200082
fastprop,CHEMBL237_EC50,noncliff,0.7017891774655713
fastprop,CHEMBL237_Ki,cliff,0.8233807384090808
fastprop,CHEMBL237_Ki,noncliff,0.6997873875349612
fastprop,CHEMBL238_Ki,cliff,0.7563170904548193
fastprop,CHEMBL238_Ki,noncliff,0.7234216716500365
fastprop,CHEMBL239_EC50,cliff,0.8713608744907569
fastprop,CHEMBL239_EC50,noncliff,0.6544065593442472
fastprop,CHEMBL244_Ki,cliff,0.8400387149239479
fastprop,CHEMBL244_Ki,noncliff,0.7158064574157585
fastprop,CHEMBL262_Ki,cliff,0.8552810746760346
fastprop,CHEMBL262_Ki,noncliff,0.8089348992669115
fastprop,CHEMBL264_Ki,cliff,0.6613954705687988
fastprop,CHEMBL264_Ki,noncliff,0.5738933778934389
fastprop,CHEMBL2835_Ki,cliff,0.8877969751165421
fastprop,CHEMBL2835_Ki,noncliff,0.3752772360880937
fastprop,CHEMBL287_Ki,cliff,0.7269497819638755
fastprop,CHEMBL287_Ki,noncliff,0.7108524682202889
fastprop,CHEMBL2971_Ki,cliff,0.8978347206707551
fastprop,CHEMBL2971_Ki,noncliff,0.6194999361776802
fastprop,CHEMBL3979_EC50,cliff,0.6527739536390702
fastprop,CHEMBL3979_EC50,noncliff,0.6554025682504269
fastprop,CHEMBL4005_Ki,cliff,0.7881713787540021
fastprop,CHEMBL4005_Ki,noncliff,0.5451700343051669
fastprop,CHEMBL4203_Ki,cliff,1.323273343573812
fastprop,CHEMBL4203_Ki,noncliff,0.8767234155211338
fastprop,CHEMBL4616_EC50,cliff,0.7985051534183092
fastprop,CHEMBL4616_EC50,noncliff,0.6860792858970117
fastprop,CHEMBL4792_Ki,cliff,0.7044499645464906
fastprop,CHEMBL4792_Ki,noncliff,0.6563271941446125
fastprop,CHEMBL1862_Ki,cliff,0.7831276341213048
fastprop,CHEMBL1862_Ki,noncliff,0.8095880181624996
fastprop,CHEMBL1871_Ki,cliff,0.9535184357862618
fastprop,CHEMBL1871_Ki,noncliff,0.6346010405352855
fastprop,CHEMBL2034_Ki,cliff,0.9212039689275512
fastprop,CHEMBL2034_Ki,noncliff,0.5947111372589187
fastprop,CHEMBL2047_EC50,cliff,0.7112959658071845
fastprop,CHEMBL2047_EC50,noncliff,0.6833876374874253
fastprop,CHEMBL204_Ki,cliff,0.9141322284591162
fastprop,CHEMBL204_Ki,noncliff,0.7334808534844878
fastprop,CHEMBL2147_Ki,cliff,0.6569960271006265
fastprop,CHEMBL2147_Ki,noncliff,0.6638855375195185
fastprop,CHEMBL214_Ki,cliff,0.837331951224286
fastprop,CHEMBL214_Ki,noncliff,0.6316957453723067
fastprop,CHEMBL218_EC50,cliff,0.8045336847280647
fastprop,CHEMBL218_EC50,noncliff,0.7505274012323825
fastprop,CHEMBL219_Ki,cliff,0.8519199939310474
fastprop,CHEMBL219_Ki,noncliff,0.7228081479950622
fastprop,CHEMBL228_Ki,cliff,0.790557156504926
fastprop,CHEMBL228_Ki,noncliff,0.7314293747952267
fastprop,CHEMBL231_Ki,cliff,0.7954078206011016
fastprop,CHEMBL231_Ki,noncliff,0.6794722388171778
fastprop,CHEMBL233_Ki,cliff,0.9164525554411845
fastprop,CHEMBL233_Ki,noncliff,0.8235330495830482
fastprop,CHEMBL234_Ki,cliff,0.6467495086556901
fastprop,CHEMBL234_Ki,noncliff,0.7239352356838058
fastprop,CHEMBL235_EC50,cliff,0.8396408654465346
fastprop,CHEMBL235_EC50,noncliff,0.6233664660593693
fastprop,CHEMBL236_Ki,cliff,0.8281547687522917
fastprop,CHEMBL236_Ki,noncliff,0.7191332741474122
fastprop,CHEMBL237_EC50,cliff,0.9134136449105144
fastprop,CHEMBL237_EC50,noncliff,0.7621695863854807
fastprop,CHEMBL237_Ki,cliff,0.8035011899007729
fastprop,CHEMBL237_Ki,noncliff,0.7057263787166659
fastprop,CHEMBL238_Ki,cliff,0.7643048422016503
fastprop,CHEMBL238_Ki,noncliff,0.7339871099513349
fastprop,CHEMBL239_EC50,cliff,0.8212069148518987
fastprop,CHEMBL239_EC50,noncliff,0.6841363587794531
fastprop,CHEMBL244_Ki,cliff,0.8613924613821471
fastprop,CHEMBL244_Ki,noncliff,0.73663791701915
fastprop,CHEMBL262_Ki,cliff,0.8524607519694404
fastprop,CHEMBL262_Ki,noncliff,0.7807434568520787
fastprop,CHEMBL264_Ki,cliff,0.6688364769604822
fastprop,CHEMBL264_Ki,noncliff,0.5612304889370305
fastprop,CHEMBL2835_Ki,cliff,0.8155108918889509
fastprop,CHEMBL2835_Ki,noncliff,0.37893872956663327
fastprop,CHEMBL287_Ki,cliff,0.7410652337111666
fastprop,CHEMBL287_Ki,noncliff,0.6994410927254042
fastprop,CHEMBL2971_Ki,cliff,0.8756229831673761
fastprop,CHEMBL2971_Ki,noncliff,0.6088473907762444
fastprop,CHEMBL3979_EC50,cliff,0.6508404584482949
fastprop,CHEMBL3979_EC50,noncliff,0.6439128664739417
fastprop,CHEMBL4005_Ki,cliff,0.8062858716641745
fastprop,CHEMBL4005_Ki,noncliff,0.5500706792891842
fastprop,CHEMBL4203_Ki,cliff,1.3076107000647492
fastprop,CHEMBL4203_Ki,noncliff,0.879371141005814
fastprop,CHEMBL4616_EC50,cliff,0.7512588340347063
fastprop,CHEMBL4616_EC50,noncliff,0.711692714497259
fastprop,CHEMBL4792_Ki,cliff,0.7211458360438242
fastprop,CHEMBL4792_Ki,noncliff,0.6616798838469693
CheMeleon,CHEMBL1862_Ki,cliff,0.685876183952592
CheMeleon,CHEMBL1862_Ki,noncliff,0.7592362911209767
CheMeleon,CHEMBL1871_Ki,cliff,0.859640184257298
CheMeleon,CHEMBL1871_Ki,noncliff,0.486996477523692
CheMeleon,CHEMBL2034_Ki,cliff,0.8548482801761669
CheMeleon,CHEMBL2034_Ki,noncliff,0.6813429851716297
CheMeleon,CHEMBL2047_EC50,cliff,0.6222834105033453
CheMeleon,CHEMBL2047_EC50,noncliff,0.5808751927785603
CheMeleon,CHEMBL204_Ki,cliff,0.8401206599686586
CheMeleon,CHEMBL204_Ki,noncliff,0.6071677543254965
CheMeleon,CHEMBL2147_Ki,cliff,0.5611167620546287
CheMeleon,CHEMBL2147_Ki,noncliff,0.5590069851530158
CheMeleon,CHEMBL214_Ki,cliff,0.7893658601430273
CheMeleon,CHEMBL214_Ki,noncliff,0.5627006134795373
CheMeleon,CHEMBL218_EC50,cliff,0.7175779681640947
CheMeleon,CHEMBL218_EC50,noncliff,0.6745884469856473
CheMeleon,CHEMBL219_Ki,cliff,0.7431584392813003
CheMeleon,CHEMBL219_Ki,noncliff,0.6415241177255872
CheMeleon,CHEMBL228_Ki,cliff,0.7205120903081225
CheMeleon,CHEMBL228_Ki,noncliff,0.6408031611372798
CheMeleon,CHEMBL231_Ki,cliff,0.7526750726127133
CheMeleon,CHEMBL231_Ki,noncliff,0.5985662109222829
CheMeleon,CHEMBL233_Ki,cliff,0.8266990115809426
CheMeleon,CHEMBL233_Ki,noncliff,0.7008135587721912
CheMeleon,CHEMBL234_Ki,cliff,0.6260434456783391
CheMeleon,CHEMBL234_Ki,noncliff,0.5968937258679103
CheMeleon,CHEMBL235_EC50,cliff,0.7548401795555428
CheMeleon,CHEMBL235_EC50,noncliff,0.5347508205113081
CheMeleon,CHEMBL236_Ki,cliff,0.8368237019832637
CheMeleon,CHEMBL236_Ki,noncliff,0.6714814104222143
CheMeleon,CHEMBL237_EC50,cliff,0.8920484670529513
CheMeleon,CHEMBL237_EC50,noncliff,0.708070333705089
CheMeleon,CHEMBL237_Ki,cliff,0.7616120363411452
CheMeleon,CHEMBL237_Ki,noncliff,0.6731654965240762
CheMeleon,CHEMBL238_Ki,cliff,0.7410230009957148
CheMeleon,CHEMBL238_Ki,noncliff,0.575983257439911
CheMeleon,CHEMBL239_EC50,cliff,0.9047338941230697
CheMeleon,CHEMBL239_EC50,noncliff,0.6289235926595672
CheMeleon,CHEMBL244_Ki,cliff,0.7789541804842811
CheMeleon,CHEMBL244_Ki,noncliff,0.614845578935658
CheMeleon,CHEMBL262_Ki,cliff,0.6459099200765357
CheMeleon,CHEMBL262_Ki,noncliff,0.6964118818493388
CheMeleon,CHEMBL264_Ki,cliff,0.6402910106951833
CheMeleon,CHEMBL264_Ki,noncliff,0.5419868345369891
CheMeleon,CHEMBL2835_Ki,cliff,0.8180382380997374
CheMeleon,CHEMBL2835_Ki,noncliff,0.35458726956764125
CheMeleon,CHEMBL287_Ki,cliff,0.7072584735706428
CheMeleon,CHEMBL287_Ki,noncliff,0.6358013913699073
CheMeleon,CHEMBL2971_Ki,cliff,0.8603391055052864
CheMeleon,CHEMBL2971_Ki,noncliff,0.594815571038827
CheMeleon,CHEMBL3979_EC50,cliff,0.6367513133947487
CheMeleon,CHEMBL3979_EC50,noncliff,0.5784785048214698
CheMeleon,CHEMBL4005_Ki,cliff,0.7927119408429368
CheMeleon,CHEMBL4005_Ki,noncliff,0.568845590678624
CheMeleon,CHEMBL4203_Ki,cliff,1.1778251394629202
CheMeleon,CHEMBL4203_Ki,noncliff,0.7983019824582533
CheMeleon,CHEMBL4616_EC50,cliff,0.7482277041076648
CheMeleon,CHEMBL4616_EC50,noncliff,0.6455794036111472
CheMeleon,CHEMBL4792_Ki,cliff,0.5940018892156746
CheMeleon,CHEMBL4792_Ki,noncliff,0.5592705325062418
CheMeleon,CHEMBL1862_Ki,cliff,0.7757346304670467
CheMeleon,CHEMBL1862_Ki,noncliff,0.7725623141712435
CheMeleon,CHEMBL1871_Ki,cliff,0.833896657121614
CheMeleon,CHEMBL1871_Ki,noncliff,0.5409968218142861
CheMeleon,CHEMBL2034_Ki,cliff,0.775317191838162
CheMeleon,CHEMBL2034_Ki,noncliff,0.579926081737464
CheMeleon,CHEMBL2047_EC50,cliff,0.6886001416200646
CheMeleon,CHEMBL2047_EC50,noncliff,0.5455859954211949
CheMeleon,CHEMBL204_Ki,cliff,0.8774950072741594
CheMeleon,CHEMBL204_Ki,noncliff,0.6141611793549869
CheMeleon,CHEMBL2147_Ki,cliff,0.5754191577710072
CheMeleon,CHEMBL2147_Ki,noncliff,0.5780083273338869
CheMeleon,CHEMBL214_Ki,cliff,0.7313819190359346
CheMeleon,CHEMBL214_Ki,noncliff,0.5766384300610758
CheMeleon,CHEMBL218_EC50,cliff,0.7100862485496401
CheMeleon,CHEMBL218_EC50,noncliff,0.6550477309434682
CheMeleon,CHEMBL219_Ki,cliff,0.7868563144174529
CheMeleon,CHEMBL219_Ki,noncliff,0.6302490781950668
CheMeleon,CHEMBL228_Ki,cliff,0.7299162787121578
CheMeleon,CHEMBL228_Ki,noncliff,0.6183536097762341
CheMeleon,CHEMBL231_Ki,cliff,0.8438384896161784
CheMeleon,CHEMBL231_Ki,noncliff,0.6019576781476433
CheMeleon,CHEMBL233_Ki,cliff,0.8529476015497407
CheMeleon,CHEMBL233_Ki,noncliff,0.7066590252789493
CheMeleon,CHEMBL234_Ki,cliff,0.6139782927306762
CheMeleon,CHEMBL234_Ki,noncliff,0.6258930284498715
CheMeleon,CHEMBL235_EC50,cliff,0.7807668668274814
CheMeleon,CHEMBL235_EC50,noncliff,0.5633918888380332
CheMeleon,CHEMBL236_Ki,cliff,0.8120896070917215
CheMeleon,CHEMBL236_Ki,noncliff,0.6715716332588154
CheMeleon,CHEMBL237_EC50,cliff,0.8347306606169115
CheMeleon,CHEMBL237_EC50,noncliff,0.6745323986480442
CheMeleon,CHEMBL237_Ki,cliff,0.7540124951786564
CheMeleon,CHEMBL237_Ki,noncliff,0.6457691888787775
CheMeleon,CHEMBL238_Ki,cliff,0.7300903584909724
CheMeleon,CHEMBL238_Ki,noncliff,0.6008503264610978
CheMeleon,CHEMBL239_EC50,cliff,0.8559528722248942
CheMeleon,CHEMBL239_EC50,noncliff,0.598253378928173
CheMeleon,CHEMBL244_Ki,cliff,0.7257846687887474
CheMeleon,CHEMBL244_Ki,noncliff,0.6175985569864562
CheMeleon,CHEMBL262_Ki,cliff,0.6648088665723392
CheMeleon,CHEMBL262_Ki,noncliff,0.679866065046029
CheMeleon,CHEMBL264_Ki,cliff,0.6538196173259241
CheMeleon,CHEMBL264_Ki,noncliff,0.5738037227576175
CheMeleon,CHEMBL2835_Ki,cliff,0.9023762756154846
CheMeleon,CHEMBL2835_Ki,noncliff,0.34234716659134923
CheMeleon,CHEMBL287_Ki,cliff,0.663304866089317
CheMeleon,CHEMBL287_Ki,noncliff,0.684702235974115
CheMeleon,CHEMBL2971_Ki,cliff,0.7598096158806485
CheMeleon,CHEMBL2971_Ki,noncliff,0.5990548698745841
CheMeleon,CHEMBL3979_EC50,cliff,0.6394339400464886
CheMeleon,CHEMBL3979_EC50,noncliff,0.5590128374042246
CheMeleon,CHEMBL4005_Ki,cliff,0.7751848217075875
CheMeleon,CHEMBL4005_Ki,noncliff,0.5703365547401933
CheMeleon,CHEMBL4203_Ki,cliff,1.2224976748142447
CheMeleon,CHEMBL4203_Ki,noncliff,0.8046752667637188
CheMeleon,CHEMBL4616_EC50,cliff,0.7348083897628286
CheMeleon,CHEMBL4616_EC50,noncliff,0.5893319007590023
CheMeleon,CHEMBL4792_Ki,cliff,0.6167977949919773
CheMeleon,CHEMBL4792_Ki,noncliff,0.5053819102494215
CheMeleon,CHEMBL1862_Ki,cliff,0.7829452649309626
CheMeleon,CHEMBL1862_Ki,noncliff,0.7556557448758733
CheMeleon,CHEMBL1871_Ki,cliff,0.7808995888008518
CheMeleon,CHEMBL1871_Ki,noncliff,0.5281522228732705
CheMeleon,CHEMBL2034_Ki,cliff,0.9181401797056583
CheMeleon,CHEMBL2034_Ki,noncliff,0.6845449496318365
CheMeleon,CHEMBL2047_EC50,cliff,0.6632652770088695
CheMeleon,CHEMBL2047_EC50,noncliff,0.5837543058641155
CheMeleon,CHEMBL204_Ki,cliff,0.8586887638063369
CheMeleon,CHEMBL204_Ki,noncliff,0.5696562656890014
CheMeleon,CHEMBL2147_Ki,cliff,0.6112858580246283
CheMeleon,CHEMBL2147_Ki,noncliff,0.5533349405409798
CheMeleon,CHEMBL214_Ki,cliff,0.7072406981732717
CheMeleon,CHEMBL214_Ki,noncliff,0.5444850953286834
CheMeleon,CHEMBL218_EC50,cliff,0.7232349891300861
CheMeleon,CHEMBL218_EC50,noncliff,0.6363621795608597
CheMeleon,CHEMBL219_Ki,cliff,0.7987285048516329
CheMeleon,CHEMBL219_Ki,noncliff,0.6578987234775213
CheMeleon,CHEMBL228_Ki,cliff,0.7057396308267653
CheMeleon,CHEMBL228_Ki,noncliff,0.6261281049973576
CheMeleon,CHEMBL231_Ki,cliff,0.8739425276702448
CheMeleon,CHEMBL231_Ki,noncliff,0.5878468821973811
CheMeleon,CHEMBL233_Ki,cliff,0.842402995936799
CheMeleon,CHEMBL233_Ki,noncliff,0.7167209168537536
CheMeleon,CHEMBL234_Ki,cliff,0.6276739566634698
CheMeleon,CHEMBL234_Ki,noncliff,0.6275557349210786
CheMeleon,CHEMBL235_EC50,cliff,0.7648913447758935
CheMeleon,CHEMBL235_EC50,noncliff,0.5502321055151059
CheMeleon,CHEMBL236_Ki,cliff,0.8309581510013974
CheMeleon,CHEMBL236_Ki,noncliff,0.6747798167043753
CheMeleon,CHEMBL237_EC50,cliff,0.8125821377710972
CheMeleon,CHEMBL237_EC50,noncliff,0.6521868960713951
CheMeleon,CHEMBL237_Ki,cliff,0.7683028286140257
CheMeleon,CHEMBL237_Ki,noncliff,0.6731964640968505
CheMeleon,CHEMBL238_Ki,cliff,0.7130478845259889
CheMeleon,CHEMBL238_Ki,noncliff,0.6264439985903852
CheMeleon,CHEMBL239_EC50,cliff,0.8535472251829318
CheMeleon,CHEMBL239_EC50,noncliff,0.5761354398279821
CheMeleon,CHEMBL244_Ki,cliff,0.7717487554026373
CheMeleon,CHEMBL244_Ki,noncliff,0.6428778958823304
CheMeleon,CHEMBL262_Ki,cliff,0.6506622924614439
CheMeleon,CHEMBL262_Ki,noncliff,0.6857749341683012
CheMeleon,CHEMBL264_Ki,cliff,0.6449433562690073
CheMeleon,CHEMBL264_Ki,noncliff,0.5573547387145368
CheMeleon,CHEMBL2835_Ki,cliff,0.7191623278000825
CheMeleon,CHEMBL2835_Ki,noncliff,0.3656651610179978
CheMeleon,CHEMBL287_Ki,cliff,0.6352217607148909
CheMeleon,CHEMBL287_Ki,noncliff,0.6351328556043848
CheMeleon,CHEMBL2971_Ki,cliff,0.7177866688087352
CheMeleon,CHEMBL2971_Ki,noncliff,0.5978921779344111
CheMeleon,CHEMBL3979_EC50,cliff,0.6746308601478737
CheMeleon,CHEMBL3979_EC50,noncliff,0.5652845021548518
CheMeleon,CHEMBL4005_Ki,cliff,0.7996384683789765
CheMeleon,CHEMBL4005_Ki,noncliff,0.598555213751222
CheMeleon,CHEMBL4203_Ki,cliff,1.1167781229901896
CheMeleon,CHEMBL4203_Ki,noncliff,0.8242716067933166
CheMeleon,CHEMBL4616_EC50,cliff,0.7369339475451121
CheMeleon,CHEMBL4616_EC50,noncliff,0.6519146772332575
CheMeleon,CHEMBL4792_Ki,cliff,0.5905962248399008
CheMeleon,CHEMBL4792_Ki,noncliff,0.5517521800844
CheMeleon,CHEMBL1862_Ki,cliff,0.6922646171728609
CheMeleon,CHEMBL1862_Ki,noncliff,0.7216320280203004
CheMeleon,CHEMBL1871_Ki,cliff,0.9843013763640898
CheMeleon,CHEMBL1871_Ki,noncliff,0.5895376150968308
CheMeleon,CHEMBL2034_Ki,cliff,0.7227909500531701
CheMeleon,CHEMBL2034_Ki,noncliff,0.588552121439085
CheMeleon,CHEMBL2047_EC50,cliff,0.6413687632228464
CheMeleon,CHEMBL2047_EC50,noncliff,0.6034396451692082
CheMeleon,CHEMBL204_Ki,cliff,0.8230721920130558
CheMeleon,CHEMBL204_Ki,noncliff,0.5816930480722322
CheMeleon,CHEMBL2147_Ki,cliff,0.616335252475633
CheMeleon,CHEMBL2147_Ki,noncliff,0.5318483264625837
CheMeleon,CHEMBL214_Ki,cliff,0.7444260824824944
CheMeleon,CHEMBL214_Ki,noncliff,0.5735531738535468
CheMeleon,CHEMBL218_EC50,cliff,0.7373983031811242
CheMeleon,CHEMBL218_EC50,noncliff,0.6667931024797241
CheMeleon,CHEMBL219_Ki,cliff,0.7062076917996517
CheMeleon,CHEMBL219_Ki,noncliff,0.6637067242336399
CheMeleon,CHEMBL228_Ki,cliff,0.702183583570295
CheMeleon,CHEMBL228_Ki,noncliff,0.6234567507218084
CheMeleon,CHEMBL231_Ki,cliff,0.8043162173084293
CheMeleon,CHEMBL231_Ki,noncliff,0.5833722107102275
CheMeleon,CHEMBL233_Ki,cliff,0.8354747748590693
CheMeleon,CHEMBL233_Ki,noncliff,0.6946403258874293
CheMeleon,CHEMBL234_Ki,cliff,0.6293347317676731
CheMeleon,CHEMBL234_Ki,noncliff,0.633801837079715
CheMeleon,CHEMBL235_EC50,cliff,0.791208945056825
CheMeleon,CHEMBL235_EC50,noncliff,0.5749879780251468
CheMeleon,CHEMBL236_Ki,cliff,0.778944560952268
CheMeleon,CHEMBL236_Ki,noncliff,0.6477231717821916
CheMeleon,CHEMBL237_EC50,cliff,0.8498350666515698
CheMeleon,CHEMBL237_EC50,noncliff,0.6106507832750364
CheMeleon,CHEMBL237_Ki,cliff,0.7712518603653673
CheMeleon,CHEMBL237_Ki,noncliff,0.6633783330134124
CheMeleon,CHEMBL238_Ki,cliff,0.7137057278395188
CheMeleon,CHEMBL238_Ki,noncliff,0.5833026619797211
CheMeleon,CHEMBL239_EC50,cliff,0.883159806191856
CheMeleon,CHEMBL239_EC50,noncliff,0.5932705197672429
CheMeleon,CHEMBL244_Ki,cliff,0.7501428146763117
CheMeleon,CHEMBL244_Ki,noncliff,0.5923512069938934
