model,benchmark,subtask,score
CheMeleon,CHEMBL2835_Ki,noncliff,0.3656651610179978
CheMeleon,CHEMBL287_Ki,cliff,0.6352217607148909
CheMeleon,CHEMBL287_Ki,noncliff,0.6351328556043848
CheMeleon,CHEMBL2971_Ki,cliff,0.7177866688087352
CheMeleon,CHEMBL2971_Ki,noncliff,0.5978921779344111
CheMeleon,CHEMBL3979_EC50,cliff,0.6746308601478737
CheMeleon,CHEMBL3979_EC50,noncliff,0.5652845021548518
CheMeleon,CHEMBL4005_Ki,cliff,0.7996384683789765
CheMeleon,CHEMBL4005_Ki,noncliff,0.598555213751222
CheMeleon,CHEMBL4203_Ki,cliff,1.1167781229901896
CheMeleon,CHEMBL4203_Ki,noncliff,0.8242716067933166
CheMeleon,CHEMBL4616_EC50,cliff,0.7369339475451121
CheMeleon,CHEMBL4616_EC50,noncliff,0.6519146772332575
CheMeleon,CHEMBL4792_Ki,cliff,0.5905962248399008
CheMeleon,CHEMBL4792_Ki,noncliff,0.5517521800844
CheMeleon,CHEMBL1862_Ki,cliff,0.6922646171728609
CheMeleon,CHEMBL1862_Ki,noncliff,0.7216320280203004
CheMeleon,CHEMBL1871_Ki,cliff,0.9843013763640898
CheMeleon,CHEMBL1871_Ki,noncliff,0.5895376150968308
CheMeleon,CHEMBL2034_Ki,cliff,0.7227909500531701
CheMeleon,CHEMBL2034_Ki,noncliff,0.588552121439085
CheMeleon,CHEMBL2047_EC50,cliff,0.6413687632228464
CheMeleon,CHEMBL2047_EC50,noncliff,0.6034396451692082
CheMeleon,CHEMBL204_Ki,cliff,0.8230721920130558
CheMeleon,CHEMBL204_Ki,noncliff,0.5816930480722322
CheMeleon,CHEMBL2147_Ki,cliff,0.616335252475633
CheMeleon,CHEMBL2147_Ki,noncliff,0.5318483264625837
CheMeleon,CHEMBL214_Ki,cliff,0.7444260824824944
CheMeleon,CHEMBL214_Ki,noncliff,0.5735531738535468
CheMeleon,CHEMBL218_EC50,cliff,0.7373983031811242
CheMeleon,CHEMBL218_EC50,noncliff,0.6667931024797241
CheMeleon,CHEMBL219_Ki,cliff,0.7062076917996517
CheMeleon,CHEMBL219_Ki,noncliff,0.6637067242336399
CheMeleon,CHEMBL228_Ki,cliff,0.702183583570295
CheMeleon,CHEMBL228_Ki,noncliff,0.6234567507218084
CheMeleon,CHEMBL231_Ki,cliff,0.8043162173084293
CheMeleon,CHEMBL231_Ki,noncliff,0.5833722107102275
CheMeleon,CHEMBL233_Ki,cliff,0.8354747748590693
CheMeleon,CHEMBL233_Ki,noncliff,0.6946403258874293
CheMeleon,CHEMBL234_Ki,cliff,0.6293347317676731
CheMeleon,CHEMBL234_Ki,noncliff,0.633801837079715
CheMeleon,CHEMBL235_EC50,cliff,0.791208945056825
CheMeleon,CHEMBL235_EC50,noncliff,0.5749879780251468
CheMeleon,CHEMBL236_Ki,cliff,0.778944560952268
CheMeleon,CHEMBL236_Ki,noncliff,0.6477231717821916
CheMeleon,CHEMBL237_EC50,cliff,0.8498350666515698
CheMeleon,CHEMBL237_EC50,noncliff,0.6106507832750364
CheMeleon,CHEMBL237_Ki,cliff,0.7712518603653673
CheMeleon,CHEMBL237_Ki,noncliff,0.6633783330134124
CheMeleon,CHEMBL238_Ki,cliff,0.7137057278395188
CheMeleon,CHEMBL238_Ki,noncliff,0.5833026619797211
CheMeleon,CHEMBL239_EC50,cliff,0.883159806191856
CheMeleon,CHEMBL239_EC50,noncliff,0.5932705197672429
CheMeleon,CHEMBL244_Ki,cliff,0.7501428146763117
CheMeleon,CHEMBL244_Ki,noncliff,0.5923512069938934
CheMeleon,CHEMBL262_Ki,cliff,0.6353169491778363
CheMeleon,CHEMBL262_Ki,noncliff,0.702341104785624
CheMeleon,CHEMBL264_Ki,cliff,0.6145566636374108
CheMeleon,CHEMBL264_Ki,noncliff,0.5433554528993346
CheMeleon,CHEMBL2835_Ki,cliff,0.8107580629729368
CheMeleon,CHEMBL2835_Ki,noncliff,0.3632565317866301
CheMeleon,CHEMBL287_Ki,cliff,0.6930420368390546
CheMeleon,CHEMBL287_Ki,noncliff,0.6470635257772844
CheMeleon,CHEMBL2971_Ki,cliff,0.7822235283506952
CheMeleon,CHEMBL2971_Ki,noncliff,0.556556214171612
CheMeleon,CHEMBL3979_EC50,cliff,0.683389066689136
CheMeleon,CHEMBL3979_EC50,noncliff,0.5986281930918592
CheMeleon,CHEMBL4005_Ki,cliff,0.8254642942516766
CheMeleon,CHEMBL4005_Ki,noncliff,0.6025982145888694
CheMeleon,CHEMBL4203_Ki,cliff,1.2610526572938814
CheMeleon,CHEMBL4203_Ki,noncliff,0.7974197058279815
CheMeleon,CHEMBL4616_EC50,cliff,0.8434467245935959
CheMeleon,CHEMBL4616_EC50,noncliff,0.7126991576824867
CheMeleon,CHEMBL4792_Ki,cliff,0.6335590517288388
CheMeleon,CHEMBL4792_Ki,noncliff,0.5345477680897057
CheMeleon,CHEMBL1862_Ki,cliff,0.8271722934995374
CheMeleon,CHEMBL1862_Ki,noncliff,0.7414648717000467
CheMeleon,CHEMBL1871_Ki,cliff,0.9175591322045027
CheMeleon,CHEMBL1871_Ki,noncliff,0.5813760177204712
CheMeleon,CHEMBL2034_Ki,cliff,0.7999542662608767
CheMeleon,CHEMBL2034_Ki,noncliff,0.6131788367588467
CheMeleon,CHEMBL2047_EC50,cliff,0.6956084018972701
CheMeleon,CHEMBL2047_EC50,noncliff,0.5530230245346839
CheMeleon,CHEMBL204_Ki,cliff,0.8151915018778377
CheMeleon,CHEMBL204_Ki,noncliff,0.6029857368563046
CheMeleon,CHEMBL2147_Ki,cliff,0.6090124321234405
CheMeleon,CHEMBL2147_Ki,noncliff,0.5374500747038199
CheMeleon,CHEMBL214_Ki,cliff,0.767989906850737
CheMeleon,CHEMBL214_Ki,noncliff,0.5736420402223864
CheMeleon,CHEMBL218_EC50,cliff,0.7544439920076449
CheMeleon,CHEMBL218_EC50,noncliff,0.6450709858964351
CheMeleon,CHEMBL219_Ki,cliff,0.6708617002090501
CheMeleon,CHEMBL219_Ki,noncliff,0.64336689892741
CheMeleon,CHEMBL228_Ki,cliff,0.7237107464035659
CheMeleon,CHEMBL228_Ki,noncliff,0.6219752951044577
CheMeleon,CHEMBL231_Ki,cliff,0.8142262569673077
CheMeleon,CHEMBL231_Ki,noncliff,0.593008862742183
CheMeleon,CHEMBL233_Ki,cliff,0.828155646154
CheMeleon,CHEMBL233_Ki,noncliff,0.7186526985932126
CheMeleon,CHEMBL234_Ki,cliff,0.6365590768296826
CheMeleon,CHEMBL234_Ki,noncliff,0.5940512683902079
CheMeleon,CHEMBL235_EC50,cliff,0.8015544378819086
CheMeleon,CHEMBL235_EC50,noncliff,0.6026132630189726
CheMeleon,CHEMBL236_Ki,cliff,0.7793999051439695
CheMeleon,CHEMBL236_Ki,noncliff,0.6788779596204352
CheMeleon,CHEMBL237_EC50,cliff,0.8565284401427053
CheMeleon,CHEMBL237_EC50,noncliff,0.628338577194206
CheMeleon,CHEMBL237_Ki,cliff,0.7526980556028823
CheMeleon,CHEMBL237_Ki,noncliff,0.6237233847757296
CheMeleon,CHEMBL238_Ki,cliff,0.709349777220051
CheMeleon,CHEMBL238_Ki,noncliff,0.5642510454068317
CheMeleon,CHEMBL239_EC50,cliff,0.828372841157992
CheMeleon,CHEMBL239_EC50,noncliff,0.5749383131740113
CheMeleon,CHEMBL244_Ki,cliff,0.7799448684775507
CheMeleon,CHEMBL244_Ki,noncliff,0.6011788143631253
CheMeleon,CHEMBL262_Ki,cliff,0.601336040693648
CheMeleon,CHEMBL262_Ki,noncliff,0.6921099552867336
CheMeleon,CHEMBL264_Ki,cliff,0.6408656343376863
CheMeleon,CHEMBL264_Ki,noncliff,0.551037791881864
CheMeleon,CHEMBL2835_Ki,cliff,0.9090428371784908
CheMeleon,CHEMBL2835_Ki,noncliff,0.3542302225193056
CheMeleon,CHEMBL287_Ki,cliff,0.6792363647635198
CheMeleon,CHEMBL287_Ki,noncliff,0.6753163898149702
CheMeleon,CHEMBL2971_Ki,cliff,0.8418140421844976
CheMeleon,CHEMBL2971_Ki,noncliff,0.5810117489248678
CheMeleon,CHEMBL3979_EC50,cliff,0.6713936293186835
CheMeleon,CHEMBL3979_EC50,noncliff,0.5563139752118476
CheMeleon,CHEMBL4005_Ki,cliff,0.81092772647594
CheMeleon,CHEMBL4005_Ki,noncliff,0.5477805444164711
CheMeleon,CHEMBL4203_Ki,cliff,1.2584914277192303
CheMeleon,CHEMBL4203_Ki,noncliff,0.8431785616754252
CheMeleon,CHEMBL4616_EC50,cliff,0.8200938863954407
CheMeleon,CHEMBL4616_EC50,noncliff,0.7264038472644504
CheMeleon,CHEMBL4792_Ki,cliff,0.5990056233627101
CheMeleon,CHEMBL4792_Ki,noncliff,0.5170530432031162
fastprop,CHEMBL1862_Ki,cliff,0.7680353558427683
fastprop,CHEMBL1862_Ki,noncliff,0.7787846564063325
fastprop,CHEMBL1871_Ki,cliff,0.9054875668961232
fastprop,CHEMBL1871_Ki,noncliff,0.5990152937134071
fastprop,CHEMBL2034_Ki,cliff,0.9118955341265459
fastprop,CHEMBL2034_Ki,noncliff,0.6160527292954836
fastprop,CHEMBL2047_EC50,cliff,0.6806791128791577
fastprop,CHEMBL2047_EC50,noncliff,0.7288907233707611
fastprop,CHEMBL204_Ki,cliff,0.9153221199596168
fastprop,CHEMBL204_Ki,noncliff,0.7154221867885925
fastprop,CHEMBL2147_Ki,cliff,0.6728912289891799
fastprop,CHEMBL2147_Ki,noncliff,0.6990748393415919
fastprop,CHEMBL214_Ki,cliff,0.8581951594062849
fastprop,CHEMBL214_Ki,noncliff,0.6305381374693443
fastprop,CHEMBL218_EC50,cliff,0.7572248965958762
fastprop,CHEMBL218_EC50,noncliff,0.7646060588807334
fastprop,CHEMBL219_Ki,cliff,0.8558640345445042
fastprop,CHEMBL219_Ki,noncliff,0.7526026115712381
fastprop,CHEMBL228_Ki,cliff,0.791961602027993
fastprop,CHEMBL228_Ki,noncliff,0.7043721599106961
fastprop,CHEMBL231_Ki,cliff,0.7885844208339842
fastprop,CHEMBL231_Ki,noncliff,0.6951091676442244
fastprop,CHEMBL233_Ki,cliff,0.8782373523247701
fastprop,CHEMBL233_Ki,noncliff,0.7953965447173214
fastprop,CHEMBL234_Ki,cliff,0.6458849565664991
fastprop,CHEMBL234_Ki,noncliff,0.702114706998243
fastprop,CHEMBL235_EC50,cliff,0.8294745005538592
fastprop,CHEMBL235_EC50,noncliff,0.6319676949120279
fastprop,CHEMBL236_Ki,cliff,0.8651259314455532
fastprop,CHEMBL236_Ki,noncliff,0.7549518095248505
fastprop,CHEMBL237_EC50,cliff,0.8947385184473291
fastprop,CHEMBL237_EC50,noncliff,0.7169270988822339
fastprop,CHEMBL237_Ki,cliff,0.8201973286403014
fastprop,CHEMBL237_Ki,noncliff,0.7419973595797251
fastprop,CHEMBL238_Ki,cliff,0.8003478184272176
fastprop,CHEMBL238_Ki,noncliff,0.7205711776640809
fastprop,CHEMBL239_EC50,cliff,0.8569797630779646
fastprop,CHEMBL239_EC50,noncliff,0.654985487806547
fastprop,CHEMBL244_Ki,cliff,0.8372144672808307
fastprop,CHEMBL244_Ki,noncliff,0.744551690791654
fastprop,CHEMBL262_Ki,cliff,0.8976732299852691
fastprop,CHEMBL262_Ki,noncliff,0.8000930421404587
fastprop,CHEMBL264_Ki,cliff,0.6777620325420614
fastprop,CHEMBL264_Ki,noncliff,0.594672024302765
fastprop,CHEMBL2835_Ki,cliff,0.89032054755096
fastprop,CHEMBL2835_Ki,noncliff,0.3643642653803616
fastprop,CHEMBL287_Ki,cliff,0.7867881862256974
fastprop,CHEMBL287_Ki,noncliff,0.6696516273002797
fastprop,CHEMBL2971_Ki,cliff,0.9688549260898724
fastprop,CHEMBL2971_Ki,noncliff,0.6180833202446218
fastprop,CHEMBL3979_EC50,cliff,0.6590893733198577
fastprop,CHEMBL3979_EC50,noncliff,0.6538452747283153
fastprop,CHEMBL4005_Ki,cliff,0.7767785856048937
fastprop,CHEMBL4005_Ki,noncliff,0.5504204390874644
fastprop,CHEMBL4203_Ki,cliff,1.2716295452263087
fastprop,CHEMBL4203_Ki,noncliff,0.8971177446718437
fastprop,CHEMBL4616_EC50,cliff,0.7768544090326547
fastprop,CHEMBL4616_EC50,noncliff,0.7080801095790411
fastprop,CHEMBL4792_Ki,cliff,0.7167010498950205
fastprop,CHEMBL4792_Ki,noncliff,0.7169215484715642
fastprop,CHEMBL1862_Ki,cliff,0.7393569064432275
fastprop,CHEMBL1862_Ki,noncliff,0.7886900787925448
fastprop,CHEMBL1871_Ki,cliff,1.0229572033434429
fastprop,CHEMBL1871_Ki,noncliff,0.6783533634786251
fastprop,CHEMBL2034_Ki,cliff,0.890811424834661
fastprop,CHEMBL2034_Ki,noncliff,0.604652144733821
fastprop,CHEMBL2047_EC50,cliff,0.7375160677625535
fastprop,CHEMBL2047_EC50,noncliff,0.6730447945261467
fastprop,CHEMBL204_Ki,cliff,0.9569336754355487
fastprop,CHEMBL204_Ki,noncliff,0.7310847252775652
fastprop,CHEMBL2147_Ki,cliff,0.6598797879806148
fastprop,CHEMBL2147_Ki,noncliff,0.6710001334859136
fastprop,CHEMBL214_Ki,cliff,0.8461136718769502
fastprop,CHEMBL214_Ki,noncliff,0.6401134451320306
fastprop,CHEMBL218_EC50,cliff,0.7866950570753545
fastprop,CHEMBL218_EC50,noncliff,0.7186927374805888
fastprop,CHEMBL219_Ki,cliff,0.9064549874332898
fastprop,CHEMBL219_Ki,noncliff,0.7538144713634527
fastprop,CHEMBL228_Ki,cliff,0.8510467678451119
fastprop,CHEMBL228_Ki,noncliff,0.7218519295948708
fastprop,CHEMBL231_Ki,cliff,0.7783548510703368
fastprop,CHEMBL231_Ki,noncliff,0.7078923565062043
fastprop,CHEMBL233_Ki,cliff,0.9090173428464928
fastprop,CHEMBL233_Ki,noncliff,0.7936998450974219
fastprop,CHEMBL234_Ki,cliff,0.6345851799635579
fastprop,CHEMBL234_Ki,noncliff,0.7285580288603167
fastprop,CHEMBL235_EC50,cliff,0.8090642103072152
fastprop,CHEMBL235_EC50,noncliff,0.6289020882861879
fastprop,CHEMBL236_Ki,cliff,0.8863738250239848
fastprop,CHEMBL236_Ki,noncliff,0.7361129438683908
fastprop,CHEMBL237_EC50,cliff,0.9113201441525932
fastprop,CHEMBL237_EC50,noncliff,0.7359470439524242
fastprop,CHEMBL237_Ki,cliff,0.8220383215866014
fastprop,CHEMBL237_Ki,noncliff,0.7227931869472929
fastprop,CHEMBL238_Ki,cliff,0.8130429183076554
fastprop,CHEMBL238_Ki,noncliff,0.7486173694202561
fastprop,CHEMBL239_EC50,cliff,0.8562485518757571
fastprop,CHEMBL239_EC50,noncliff,0.6701813285582541
fastprop,CHEMBL244_Ki,cliff,0.8276966796648351
fastprop,CHEMBL244_Ki,noncliff,0.7370347081029393
fastprop,CHEMBL262_Ki,cliff,0.8818012192287922
fastprop,CHEMBL262_Ki,noncliff,0.7781208876793712
fastprop,CHEMBL264_Ki,cliff,0.6612179540480532
fastprop,CHEMBL264_Ki,noncliff,0.599224774171675
fastprop,CHEMBL2835_Ki,cliff,0.8428698615928811
fastprop,CHEMBL2835_Ki,noncliff,0.3868192351806825
fastprop,CHEMBL287_Ki,cliff,0.7698025856656445
fastprop,CHEMBL287_Ki,noncliff,0.689204980312533
fastprop,CHEMBL2971_Ki,cliff,0.8876960950988556
fastprop,CHEMBL2971_Ki,noncliff,0.635176196734475
fastprop,CHEMBL3979_EC50,cliff,0.6648543258662819
fastprop,CHEMBL3979_EC50,noncliff,0.6683524724168096
fastprop,CHEMBL4005_Ki,cliff,0.8171016955590618
fastprop,CHEMBL4005_Ki,noncliff,0.5665694607314722
fastprop,CHEMBL4203_Ki,cliff,1.170545209291226
fastprop,CHEMBL4203_Ki,noncliff,0.9454557859295274
fastprop,CHEMBL4616_EC50,cliff,0.7462079009021534
fastprop,CHEMBL4616_EC50,noncliff,0.6851257468844517
fastprop,CHEMBL4792_Ki,cliff,0.7336972380775895
fastprop,CHEMBL4792_Ki,noncliff,0.6802958214996306
fastprop,CHEMBL1862_Ki,cliff,0.8146148729840264
fastprop,CHEMBL1862_Ki,noncliff,0.7760604861952202
fastprop,CHEMBL1871_Ki,cliff,0.8730952003903959
fastprop,CHEMBL1871_Ki,noncliff,0.594023039783647
fastprop,CHEMBL2034_Ki,cliff,0.902628342135165
fastprop,CHEMBL2034_Ki,noncliff,0.6142464409079735
fastprop,CHEMBL2047_EC50,cliff,0.6951235297215292
fastprop,CHEMBL2047_EC50,noncliff,0.7145130454398912
fastprop,CHEMBL204_Ki,cliff,0.9308654353646636
fastprop,CHEMBL204_Ki,noncliff,0.7448826337160975
fastprop,CHEMBL2147_Ki,cliff,0.7107780284398604
fastprop,CHEMBL2147_Ki,noncliff,0.66129757589312
fastprop,CHEMBL214_Ki,cliff,0.8529832740464425
fastprop,CHEMBL214_Ki,noncliff,0.6154352203785736
fastprop,CHEMBL218_EC50,cliff,0.7758450525187309
fastprop,CHEMBL218_EC50,noncliff,0.7342949733081723
fastprop,CHEMBL219_Ki,cliff,0.8909240752605115
fastprop,CHEMBL219_Ki,noncliff,0.7673985577878503
fastprop,CHEMBL228_Ki,cliff,0.7840609329974384
fastprop,CHEMBL228_Ki,noncliff,0.699173323271028
fastprop,CHEMBL231_Ki,cliff,0.8066071278547272
fastprop,CHEMBL231_Ki,noncliff,0.6888490484636598
fastprop,CHEMBL233_Ki,cliff,0.9000649215365972
fastprop,CHEMBL233_Ki,noncliff,0.8150705649182153
fastprop,CHEMBL234_Ki,cliff,0.6409414888083932
fastprop,CHEMBL234_Ki,noncliff,0.7218157940002725
fastprop,CHEMBL235_EC50,cliff,0.8127211159734898
fastprop,CHEMBL235_EC50,noncliff,0.5983467596610338
fastprop,CHEMBL236_Ki,cliff,0.8689256065328399
fastprop,CHEMBL236_Ki,noncliff,0.7399909880104788
fastprop,CHEMBL237_EC50,cliff,0.8871121376066303
fastprop,CHEMBL237_EC50,noncliff,0.721605948308889
fastprop,CHEMBL237_Ki,cliff,0.8210328873699678
fastprop,CHEMBL237_Ki,noncliff,0.759016645578497
fastprop,CHEMBL238_Ki,cliff,0.8074512337970464
fastprop,CHEMBL238_Ki,noncliff,0.7178043707572425
fastprop,CHEMBL239_EC50,cliff,0.8072910735738865
fastprop,CHEMBL239_EC50,noncliff,0.658442416090479
fastprop,CHEMBL244_Ki,cliff,0.8470339679206227
fastprop,CHEMBL244_Ki,noncliff,0.7796185746487113
fastprop,CHEMBL262_Ki,cliff,0.8306407032218223
fastprop,CHEMBL262_Ki,noncliff,0.783585401456265
fastprop,CHEMBL264_Ki,cliff,0.6782075096841955
fastprop,CHEMBL264_Ki,noncliff,0.5873146670617667
fastprop,CHEMBL2835_Ki,cliff,0.7837447270445402
fastprop,CHEMBL2835_Ki,noncliff,0.3857375678565506
fastprop,CHEMBL287_Ki,cliff,0.7362128089666369
fastprop,CHEMBL287_Ki,noncliff,0.7065164128385373
fastprop,CHEMBL2971_Ki,cliff,0.9059466244447621
fastprop,CHEMBL2971_Ki,noncliff,0.6832637741213403
fastprop,CHEMBL3979_EC50,cliff,0.6927636182493797
fastprop,CHEMBL3979_EC50,noncliff,0.6760179447324496
fastprop,CHEMBL4005_Ki,cliff,0.7959244196832618
fastprop,CHEMBL4005_Ki,noncliff,0.5736006717120491
fastprop,CHEMBL4203_Ki,cliff,1.2785005322211642
fastprop,CHEMBL4203_Ki,noncliff,0.9112418261279254
fastprop,CHEMBL4616_EC50,cliff,0.7428639082032412
fastprop,CHEMBL4616_EC50,noncliff,0.683770441980662
fastprop,CHEMBL4792_Ki,cliff,0.7063416505404639
fastprop,CHEMBL4792_Ki,noncliff,0.6746805796800045
fastprop,CHEMBL1862_Ki,cliff,0.7956590734082324
fastprop,CHEMBL1862_Ki,noncliff,0.7521697021620111
fastprop,CHEMBL1871_Ki,cliff,0.9353772124491307
fastprop,CHEMBL1871_Ki,noncliff,0.5781902750089075
fastprop,CHEMBL2034_Ki,cliff,0.8930401805813234
fastprop,CHEMBL2034_Ki,noncliff,0.5910462607154401
fastprop,CHEMBL2047_EC50,cliff,0.7149593224223699
fastprop,CHEMBL2047_EC50,noncliff,0.7170374504405916
fastprop,CHEMBL204_Ki,cliff,0.9429168155809741
fastprop,CHEMBL204_Ki,noncliff,0.7211046818421079
fastprop,CHEMBL2147_Ki,cliff,0.6776594266462314
fastprop,CHEMBL2147_Ki,noncliff,0.678581238990643
fastprop,CHEMBL214_Ki,cliff,0.8455988647896571
fastprop,CHEMBL214_Ki,noncliff,0.6278714782882081
fastprop,CHEMBL218_EC50,cliff,0.7846387138877243
fastprop,CHEMBL218_EC50,noncliff,0.7853357298143705
fastprop,CHEMBL219_Ki,cliff,0.8530877707266861
fastprop,CHEMBL219_Ki,noncliff,0.7352565685899355
fastprop,CHEMBL228_Ki,cliff,0.7748780455618958
fastprop,CHEMBL228_Ki,noncliff,0.6936521742699946
fastprop,CHEMBL231_Ki,cliff,0.7523712787798434
fastprop,CHEMBL231_Ki,noncliff,0.6769744018080656
fastprop,CHEMBL233_Ki,cliff,0.9005458479627125
fastprop,CHEMBL233_Ki,noncliff,0.8115418694395213
fastprop,CHEMBL234_Ki,cliff,0.6488549802099699
fastprop,CHEMBL234_Ki,noncliff,0.7327886008656219
fastprop,CHEMBL235_EC50,cliff,0.8120064790042262
fastprop,CHEMBL235_EC50,noncliff,0.626091372121891
fastprop,CHEMBL236_Ki,cliff,0.8710511881337866
fastprop,CHEMBL236_Ki,noncliff,0.7326179524701814
fastprop,CHEMBL237_EC50,cliff,0.9095065251200082
fastprop,CHEMBL237_EC50,noncliff,0.7017891774655713
fastprop,CHEMBL237_Ki,cliff,0.8233807384090808
fastprop,CHEMBL237_Ki,noncliff,0.6997873875349612
fastprop,CHEMBL238_Ki,cliff,0.7563170904548193
fastprop,CHEMBL238_Ki,noncliff,0.7234216716500365
fastprop,CHEMBL239_EC50,cliff,0.8713608744907569
fastprop,CHEMBL239_EC50,noncliff,0.6544065593442472
fastprop,CHEMBL244_Ki,cliff,0.8400387149239479
fastprop,CHEMBL244_Ki,noncliff,0.7158064574157585
fastprop,CHEMBL262_Ki,cliff,0.8552810746760346
fastprop,CHEMBL262_Ki,noncliff,0.8089348992669115
fastprop,CHEMBL264_Ki,cliff,0.6613954705687988
fastprop,CHEMBL264_Ki,noncliff,0.5738933778934389
fastprop,CHEMBL2835_Ki,cliff,0.8877969751165421
fastprop,CHEMBL2835_Ki,noncliff,0.3752772360880937
fastprop,CHEMBL287_Ki,cliff,0.7269497819638755
fastprop,CHEMBL287_Ki,noncliff,0.7108524682202889
fastprop,CHEMBL2971_Ki,cliff,0.8978347206707551
fastprop,CHEMBL2971_Ki,noncliff,0.6194999361776802
fastprop,CHEMBL3979_EC50,cliff,0.6527739536390702
fastprop,CHEMBL3979_EC50,noncliff,0.6554025682504269
fastprop,CHEMBL4005_Ki,cliff,0.7881713787540021
fastprop,CHEMBL4005_Ki,noncliff,0.5451700343051669
fastprop,CHEMBL4203_Ki,cliff,1.323273343573812
fastprop,CHEMBL4203_Ki,noncliff,0.8767234155211338
fastprop,CHEMBL4616_EC50,cliff,0.7985051534183092
fastprop,CHEMBL4616_EC50,noncliff,0.6860792858970117
fastprop,CHEMBL4792_Ki,cliff,0.7044499645464906
fastprop,CHEMBL4792_Ki,noncliff,0.6563271941446125
fastprop,CHEMBL1862_Ki,cliff,0.7831276341213048
fastprop,CHEMBL1862_Ki,noncliff,0.8095880181624996
fastprop,CHEMBL1871_Ki,cliff,0.9535184357862618
fastprop,CHEMBL1871_Ki,noncliff,0.6346010405352855
fastprop,CHEMBL2034_Ki,cliff,0.9212039689275512
fastprop,CHEMBL2034_Ki,noncliff,0.5947111372589187
fastprop,CHEMBL2047_EC50,cliff,0.7112959658071845
fastprop,CHEMBL2047_EC50,noncliff,0.6833876374874253
fastprop,CHEMBL204_Ki,cliff,0.9141322284591162
fastprop,CHEMBL204_Ki,noncliff,0.7334808534844878
fastprop,CHEMBL2147_Ki,cliff,0.6569960271006265
fastprop,CHEMBL2147_Ki,noncliff,0.6638855375195185
fastprop,CHEMBL214_Ki,cliff,0.837331951224286
fastprop,CHEMBL214_Ki,noncliff,0.6316957453723067
fastprop,CHEMBL218_EC50,cliff,0.8045336847280647
fastprop,CHEMBL218_EC50,noncliff,0.7505274012323825
fastprop,CHEMBL219_Ki,cliff,0.8519199939310474
fastprop,CHEMBL219_Ki,noncliff,0.7228081479950622
fastprop,CHEMBL228_Ki,cliff,0.790557156504926
fastprop,CHEMBL228_Ki,noncliff,0.7314293747952267
fastprop,CHEMBL231_Ki,cliff,0.7954078206011016
fastprop,CHEMBL231_Ki,noncliff,0.6794722388171778
fastprop,CHEMBL233_Ki,cliff,0.9164525554411845
fastprop,CHEMBL233_Ki,noncliff,0.8235330495830482
fastprop,CHEMBL234_Ki,cliff,0.6467495086556901
fastprop,CHEMBL234_Ki,noncliff,0.7239352356838058
fastprop,CHEMBL235_EC50,cliff,0.8396408654465346
fastprop,CHEMBL235_EC50,noncliff,0.6233664660593693
fastprop,CHEMBL236_Ki,cliff,0.8281547687522917
fastprop,CHEMBL236_Ki,noncliff,0.7191332741474122
fastprop,CHEMBL237_EC50,cliff,0.9134136449105144
fastprop,CHEMBL237_EC50,noncliff,0.7621695863854807
fastprop,CHEMBL237_Ki,cliff,0.8035011899007729
fastprop,CHEMBL237_Ki,noncliff,0.7057263787166659
fastprop,CHEMBL238_Ki,cliff,0.7643048422016503
fastprop,CHEMBL238_Ki,noncliff,0.7339871099513349
fastprop,CHEMBL239_EC50,cliff,0.8212069148518987
fastprop,CHEMBL239_EC50,noncliff,0.6841363587794531
fastprop,CHEMBL244_Ki,cliff,0.8613924613821471
fastprop,CHEMBL244_Ki,noncliff,0.73663791701915
fastprop,CHEMBL262_Ki,cliff,0.8524607519694404
fastprop,CHEMBL262_Ki,noncliff,0.7807434568520787
fastprop,CHEMBL264_Ki,cliff,0.6688364769604822
fastprop,CHEMBL264_Ki,noncliff,0.5612304889370305
fastprop,CHEMBL2835_Ki,cliff,0.8155108918889509
fastprop,CHEMBL2835_Ki,noncliff,0.37893872956663327
fastprop,CHEMBL287_Ki,cliff,0.7410652337111666
fastprop,CHEMBL287_Ki,noncliff,0.6994410927254042
fastprop,CHEMBL2971_Ki,cliff,0.8756229831673761
fastprop,CHEMBL2971_Ki,noncliff,0.6088473907762444
fastprop,CHEMBL3979_EC50,cliff,0.6508404584482949
fastprop,CHEMBL3979_EC50,noncliff,0.6439128664739417
fastprop,CHEMBL4005_Ki,cliff,0.8062858716641745
fastprop,CHEMBL4005_Ki,noncliff,0.5500706792891842
fastprop,CHEMBL4203_Ki,cliff,1.3076107000647492
fastprop,CHEMBL4203_Ki,noncliff,0.879371141005814
fastprop,CHEMBL4616_EC50,cliff,0.7512588340347063
fastprop,CHEMBL4616_EC50,noncliff,0.711692714497259
fastprop,CHEMBL4792_Ki,cliff,0.7211458360438242
fastprop,CHEMBL4792_Ki,noncliff,0.6616798838469693
minimol,CHEMBL1862_Ki,cliff,0.6786249830654405
minimol,CHEMBL1862_Ki,noncliff,0.7436180856718149
minimol,CHEMBL1871_Ki,cliff,0.9161132119712138
minimol,CHEMBL1871_Ki,noncliff,0.5223128207693619
minimol,CHEMBL2034_Ki,cliff,0.8277122783576877
minimol,CHEMBL2034_Ki,noncliff,0.5459810721236796
minimol,CHEMBL2047_EC50,cliff,0.5446449966226226
minimol,CHEMBL2047_EC50,noncliff,0.6000791403280912
minimol,CHEMBL204_Ki,cliff,0.9129324559011218
minimol,CHEMBL204_Ki,noncliff,0.6960291458067688
